trip_nb,local_dtm,latitude,longitude
5,20MAY17:12:22:28,40.060818,-83.093201
5,20MAY17:12:22:30,40.060757,-83.093018
5,20MAY17:12:22:31,40.060757,-83.092865
5,20MAY17:12:22:32,40.060764,-83.092751
5,20MAY17:12:22:33,40.060757,-83.092545
5,20MAY17:12:22:34,40.060749,-83.092346
5,20MAY17:12:22:35,40.060738,-83.092155
5,20MAY17:12:22:36,40.060745,-83.091957
5,20MAY17:12:22:37,40.060738,-83.091812
5,20MAY17:12:22:39,40.060719,-83.091484
5,20MAY17:12:22:40,40.060703,-83.091309
5,20MAY17:12:22:41,40.060688,-83.091141
5,20MAY17:12:22:42,40.060673,-83.090973
5,20MAY17:12:22:43,40.060638,-83.090775
5,20MAY17:12:22:44,40.060608,-83.090599
5,20MAY17:12:22:45,40.060596,-83.090416
5,20MAY17:12:22:46,40.0606,-83.090256
5,20MAY17:12:22:47,40.060558,-83.090118
5,20MAY17:12:22:48,40.060539,-83.089912
5,20MAY17:12:22:49,40.060539,-83.089729
5,20MAY17:12:22:50,40.060516,-83.089516
5,20MAY17:12:22:52,40.060493,-83.089111
5,20MAY17:12:22:53,40.060474,-83.088898
5,20MAY17:12:22:54,40.060452,-83.088707
5,20MAY17:12:22:55,40.060413,-83.088516
5,20MAY17:12:22:56,40.060368,-83.08828
5,20MAY17:12:22:58,40.060291,-83.087845
5,20MAY17:12:22:59,40.06028,-83.087608
5,20MAY17:12:23:01,40.060238,-83.087227
5,20MAY17:12:23:03,40.060184,-83.086792
5,20MAY17:12:23:04,40.060154,-83.086578
5,20MAY17:12:23:05,40.060139,-83.086372
5,20MAY17:12:23:06,40.060104,-83.086143
5,20MAY17:12:23:07,40.060093,-83.085922
5,20MAY17:12:23:08,40.060104,-83.085724
5,20MAY17:12:23:09,40.060089,-83.085564
5,20MAY17:12:23:10,40.060074,-83.08535
5,20MAY17:12:23:11,40.060059,-83.085129
5,20MAY17:12:23:13,40.06007,-83.084724
5,20MAY17:12:23:14,40.06007,-83.084541
5,20MAY17:12:23:15,40.060078,-83.084312
5,20MAY17:12:23:16,40.060059,-83.084114
5,20MAY17:12:23:17,40.060036,-83.083916
5,20MAY17:12:23:18,40.060043,-83.08371
5,20MAY17:12:23:19,40.06004,-83.083527
5,20MAY17:12:23:21,40.060001,-83.083107
5,20MAY17:12:23:23,40.059925,-83.082733
5,20MAY17:12:23:25,40.059849,-83.082336
5,20MAY17:12:23:27,40.059711,-83.082016
5,20MAY17:12:23:28,40.059662,-83.081825
5,20MAY17:12:23:29,40.059593,-83.081642
5,20MAY17:12:23:30,40.059525,-83.081459
5,20MAY17:12:23:32,40.059383,-83.081085
5,20MAY17:12:23:33,40.059315,-83.08091
5,20MAY17:12:23:34,40.059223,-83.080704
5,20MAY17:12:23:35,40.059132,-83.080521
5,20MAY17:12:23:36,40.059055,-83.080338
5,20MAY17:12:23:37,40.058979,-83.080154
5,20MAY17:12:23:38,40.05891,-83.079948
5,20MAY17:12:23:39,40.058826,-83.079758
5,20MAY17:12:23:40,40.058739,-83.079567
5,20MAY17:12:23:41,40.058666,-83.079376
5,20MAY17:12:23:42,40.058582,-83.07917
5,20MAY17:12:23:43,40.058502,-83.078995
5,20MAY17:12:23:45,40.058357,-83.078606
5,20MAY17:12:23:46,40.058289,-83.078423
5,20MAY17:12:23:47,40.058212,-83.078232
5,20MAY17:12:23:48,40.058132,-83.078049
5,20MAY17:12:23:49,40.058075,-83.077866
5,20MAY17:12:23:50,40.058006,-83.077675
5,20MAY17:12:23:52,40.057865,-83.077324
5,20MAY17:12:23:53,40.0578,-83.077141
5,20MAY17:12:23:54,40.057724,-83.076958
5,20MAY17:12:23:55,40.057667,-83.076797
5,20MAY17:12:23:56,40.057594,-83.076637
5,20MAY17:12:23:57,40.057526,-83.076469
5,20MAY17:12:23:58,40.057461,-83.076286
5,20MAY17:12:24:00,40.05732,-83.075951
5,20MAY17:12:24:01,40.05724,-83.07576
5,20MAY17:12:24:02,40.05719,-83.075592
5,20MAY17:12:24:03,40.057125,-83.075401
5,20MAY17:12:24:04,40.057056,-83.075241
5,20MAY17:12:24:05,40.056988,-83.075089
5,20MAY17:12:24:06,40.056931,-83.074928
5,20MAY17:12:24:07,40.056866,-83.074776
5,20MAY17:12:24:08,40.056805,-83.074615
5,20MAY17:12:24:09,40.056751,-83.074455
5,20MAY17:12:24:10,40.056679,-83.07431
5,20MAY17:12:24:11,40.056633,-83.074158
5,20MAY17:12:24:12,40.056591,-83.074005
5,20MAY17:12:24:13,40.056534,-83.073845
5,20MAY17:12:24:14,40.056484,-83.073692
5,20MAY17:12:24:15,40.056416,-83.073547
5,20MAY17:12:24:16,40.056374,-83.073402
5,20MAY17:12:24:17,40.056328,-83.073273
5,20MAY17:12:24:18,40.056278,-83.073151
5,20MAY17:12:24:19,40.056248,-83.073036
5,20MAY17:12:24:20,40.056194,-83.072945
5,20MAY17:12:24:21,40.056164,-83.072868
5,20MAY17:12:24:22,40.056118,-83.0728
5,20MAY17:12:24:23,40.056103,-83.072784
5,20MAY17:12:24:24,40.056095,-83.072754
5,20MAY17:12:24:25,40.056087,-83.072731
5,20MAY17:12:24:26,40.056065,-83.072708
5,20MAY17:12:24:28,40.056065,-83.07267
5,20MAY17:12:24:29,40.056076,-83.072678
5,20MAY17:12:24:31,40.05608,-83.072685
5,20MAY17:12:24:33,40.056087,-83.072662
5,20MAY17:12:24:34,40.056091,-83.072662
5,20MAY17:12:24:35,40.056095,-83.072655
5,20MAY17:12:24:37,40.056099,-83.072655
5,20MAY17:12:24:38,40.056095,-83.072647
5,20MAY17:12:24:39,40.056095,-83.072647
5,20MAY17:12:24:40,40.056095,-83.072647
5,20MAY17:12:24:41,40.056103,-83.072647
5,20MAY17:12:24:42,40.056107,-83.072655
5,20MAY17:12:24:43,40.056107,-83.072655
5,20MAY17:12:24:44,40.056107,-83.072655
5,20MAY17:12:24:46,40.05611,-83.072655
5,20MAY17:12:24:47,40.05611,-83.072655
5,20MAY17:12:24:48,40.05611,-83.072655
5,20MAY17:12:24:49,40.05611,-83.072655
5,20MAY17:12:24:50,40.05611,-83.072655
5,20MAY17:12:24:51,40.05611,-83.072655
5,20MAY17:12:24:52,40.05611,-83.072655
5,20MAY17:12:24:53,40.05611,-83.072655
5,20MAY17:12:24:54,40.05611,-83.072655
5,20MAY17:12:24:55,40.05611,-83.072662
5,20MAY17:12:24:56,40.05611,-83.072655
5,20MAY17:12:24:57,40.05611,-83.072655
5,20MAY17:12:24:58,40.05611,-83.072655
5,20MAY17:12:24:59,40.05611,-83.072655
5,20MAY17:12:25:01,40.05611,-83.072655
5,20MAY17:12:25:02,40.05611,-83.072655
5,20MAY17:12:25:03,40.05611,-83.072655
5,20MAY17:12:25:04,40.05611,-83.072662
5,20MAY17:12:25:05,40.05611,-83.072662
5,20MAY17:12:25:06,40.05611,-83.072662
5,20MAY17:12:25:08,40.05611,-83.072662
5,20MAY17:12:25:09,40.05611,-83.072662
5,20MAY17:12:25:10,40.05611,-83.072655
5,20MAY17:12:25:11,40.05611,-83.072655
5,20MAY17:12:25:12,40.056046,-83.072563
5,20MAY17:12:25:13,40.056023,-83.072495
5,20MAY17:12:25:14,40.056007,-83.072433
5,20MAY17:12:25:15,40.055946,-83.072334
5,20MAY17:12:25:16,40.055893,-83.072243
5,20MAY17:12:25:17,40.055866,-83.072128
5,20MAY17:12:25:18,40.05582,-83.072029
5,20MAY17:12:25:19,40.055771,-83.071907
5,20MAY17:12:25:20,40.055721,-83.071777
5,20MAY17:12:25:21,40.055683,-83.07164
5,20MAY17:12:25:22,40.05563,-83.071495
5,20MAY17:12:25:23,40.055584,-83.071365
5,20MAY17:12:25:24,40.055527,-83.071251
5,20MAY17:12:25:25,40.055489,-83.071129
5,20MAY17:12:25:26,40.05545,-83.071007
5,20MAY17:12:25:28,40.055359,-83.070778
5,20MAY17:12:25:29,40.055309,-83.070656
5,20MAY17:12:25:31,40.055202,-83.070435
5,20MAY17:12:25:32,40.055195,-83.07032
5,20MAY17:12:25:34,40.055096,-83.070076
5,20MAY17:12:25:35,40.05505,-83.069962
5,20MAY17:12:25:36,40.055012,-83.069855
5,20MAY17:12:25:37,40.054981,-83.069748
5,20MAY17:12:25:38,40.054943,-83.069626
5,20MAY17:12:25:39,40.054867,-83.069504
5,20MAY17:12:25:40,40.054825,-83.069389
5,20MAY17:12:25:41,40.054779,-83.069275
5,20MAY17:12:25:42,40.054729,-83.069168
5,20MAY17:12:25:43,40.054668,-83.069069
5,20MAY17:12:25:44,40.054596,-83.068954
5,20MAY17:12:25:45,40.054565,-83.068878
5,20MAY17:12:25:46,40.054531,-83.068787
5,20MAY17:12:25:47,40.054497,-83.068695
5,20MAY17:12:25:49,40.054443,-83.06852
5,20MAY17:12:25:50,40.054405,-83.068443
5,20MAY17:12:25:51,40.054367,-83.068359
5,20MAY17:12:25:52,40.054352,-83.068275
5,20MAY17:12:25:53,40.054321,-83.068192
5,20MAY17:12:25:54,40.054283,-83.068123
5,20MAY17:12:25:55,40.054245,-83.068069
5,20MAY17:12:25:56,40.054234,-83.068016
5,20MAY17:12:25:58,40.054199,-83.067947
5,20MAY17:12:25:59,40.054203,-83.067917
5,20MAY17:12:26:01,40.054192,-83.067856
5,20MAY17:12:26:02,40.054199,-83.067863
5,20MAY17:12:26:03,40.054195,-83.067856
5,20MAY17:12:26:04,40.054192,-83.067841
5,20MAY17:12:26:05,40.054192,-83.067833
5,20MAY17:12:26:06,40.054199,-83.067818
5,20MAY17:12:26:07,40.054203,-83.067818
5,20MAY17:12:26:08,40.054214,-83.067825
5,20MAY17:12:26:09,40.054222,-83.067825
5,20MAY17:12:26:10,40.05423,-83.067833
5,20MAY17:12:26:11,40.054234,-83.067833
5,20MAY17:12:26:13,40.054245,-83.067833
5,20MAY17:12:26:14,40.054249,-83.067825
5,20MAY17:12:26:15,40.054253,-83.067825
5,20MAY17:12:26:17,40.05426,-83.06781
5,20MAY17:12:26:18,40.05426,-83.067802
5,20MAY17:12:26:19,40.054264,-83.067795
5,20MAY17:12:26:20,40.054264,-83.067787
5,20MAY17:12:26:21,40.054268,-83.06778
5,20MAY17:12:26:22,40.054272,-83.06778
5,20MAY17:12:26:23,40.054276,-83.067772
5,20MAY17:12:26:24,40.054283,-83.067772
5,20MAY17:12:26:25,40.054291,-83.067772
5,20MAY17:12:26:26,40.054298,-83.067772
5,20MAY17:12:26:27,40.054302,-83.067772
5,20MAY17:12:26:28,40.054302,-83.067772
5,20MAY17:12:26:29,40.054302,-83.067772
5,20MAY17:12:26:30,40.054302,-83.067772
5,20MAY17:12:26:32,40.054302,-83.067772
5,20MAY17:12:26:33,40.054256,-83.067673
5,20MAY17:12:26:34,40.054211,-83.067558
5,20MAY17:12:26:36,40.05415,-83.067482
5,20MAY17:12:26:37,40.054111,-83.067429
5,20MAY17:12:26:39,40.054039,-83.067253
5,20MAY17:12:26:40,40.053986,-83.067192
5,20MAY17:12:26:41,40.053925,-83.067169
5,20MAY17:12:26:42,40.053841,-83.067162
5,20MAY17:12:26:43,40.053768,-83.067146
5,20MAY17:12:26:45,40.053604,-83.067123
5,20MAY17:12:26:46,40.05352,-83.067108
5,20MAY17:12:26:47,40.053452,-83.067101
5,20MAY17:12:26:48,40.053329,-83.067093
5,20MAY17:12:26:49,40.053215,-83.067093
5,20MAY17:12:26:50,40.053101,-83.067093
5,20MAY17:12:26:51,40.052986,-83.067085
5,20MAY17:12:26:52,40.052879,-83.067093
5,20MAY17:12:26:53,40.052776,-83.06707
5,20MAY17:12:26:54,40.052776,-83.06707
5,20MAY17:12:26:55,40.052776,-83.06707
5,20MAY17:12:26:56,40.052776,-83.06707
5,20MAY17:12:26:57,40.052776,-83.06707
5,20MAY17:12:26:58,40.052776,-83.06707
5,20MAY17:12:26:59,40.052776,-83.06707
5,20MAY17:12:27:00,40.052776,-83.06707
5,20MAY17:12:27:01,40.052776,-83.06707
5,20MAY17:12:27:02,40.052776,-83.06707
5,20MAY17:12:27:03,40.052776,-83.06707
5,20MAY17:12:27:04,40.052776,-83.06707
5,20MAY17:12:27:05,40.052776,-83.06707
5,20MAY17:12:27:06,40.052776,-83.06707
5,20MAY17:12:27:07,40.052776,-83.06707
5,20MAY17:12:27:09,40.052776,-83.06707
5,20MAY17:12:27:10,40.052776,-83.06707
5,20MAY17:12:27:11,40.052776,-83.06707
5,20MAY17:12:27:12,40.052776,-83.06707
5,20MAY17:12:27:13,40.052776,-83.06707
5,20MAY17:12:27:15,40.052776,-83.06707
5,20MAY17:12:27:17,40.052776,-83.06707
5,20MAY17:12:27:18,40.052776,-83.06707
5,20MAY17:12:27:19,40.052776,-83.06707
5,20MAY17:12:27:20,40.050175,-83.066933
5,20MAY17:12:27:21,40.050034,-83.06694
5,20MAY17:12:27:22,40.049885,-83.066933
5,20MAY17:12:27:23,40.04974,-83.066933
5,20MAY17:12:27:24,40.049603,-83.066933
5,20MAY17:12:27:25,40.049458,-83.066933
5,20MAY17:12:27:26,40.049309,-83.066933
5,20MAY17:12:27:27,40.04916,-83.066933
5,20MAY17:12:27:28,40.049023,-83.066933
5,20MAY17:12:27:30,40.048733,-83.06691
5,20MAY17:12:27:31,40.048611,-83.06694
5,20MAY17:12:27:32,40.048466,-83.066925
5,20MAY17:12:27:33,40.048336,-83.066917
5,20MAY17:12:27:34,40.048203,-83.066917
5,20MAY17:12:27:35,40.048061,-83.066917
5,20MAY17:12:27:36,40.047955,-83.066902
5,20MAY17:12:27:37,40.047855,-83.066879
5,20MAY17:12:27:38,40.047798,-83.066887
5,20MAY17:12:27:39,40.047726,-83.066902
5,20MAY17:12:27:40,40.047657,-83.066902
5,20MAY17:12:27:41,40.047604,-83.066872
5,20MAY17:12:27:43,40.047527,-83.066872
5,20MAY17:12:27:44,40.047497,-83.066895
5,20MAY17:12:27:45,40.047482,-83.066902
5,20MAY17:12:27:46,40.04747,-83.066902
5,20MAY17:12:27:47,40.04747,-83.06691
5,20MAY17:12:27:48,40.047482,-83.06691
5,20MAY17:12:27:49,40.047493,-83.06691
5,20MAY17:12:27:50,40.047497,-83.066902
5,20MAY17:12:27:51,40.047497,-83.066902
5,20MAY17:12:27:52,40.047501,-83.066902
5,20MAY17:12:27:53,40.047512,-83.066902
5,20MAY17:12:27:54,40.047516,-83.06691
5,20MAY17:12:27:55,40.04752,-83.06691
5,20MAY17:12:27:56,40.047516,-83.06691
5,20MAY17:12:27:57,40.04752,-83.06691
5,20MAY17:12:27:58,40.04752,-83.066902
5,20MAY17:12:27:59,40.047516,-83.06691
5,20MAY17:12:28:00,40.04752,-83.06691
5,20MAY17:12:28:01,40.04752,-83.06691
5,20MAY17:12:28:02,40.04752,-83.06691
5,20MAY17:12:28:03,40.04752,-83.06691
5,20MAY17:12:28:05,40.04752,-83.06691
5,20MAY17:12:28:06,40.04752,-83.06691
5,20MAY17:12:28:08,40.04752,-83.06691
5,20MAY17:12:28:09,40.04752,-83.06691
5,20MAY17:12:28:10,40.04752,-83.06691
5,20MAY17:12:28:11,40.04752,-83.06691
5,20MAY17:12:28:12,40.04752,-83.06691
5,20MAY17:12:28:13,40.04752,-83.06691
5,20MAY17:12:28:14,40.04752,-83.06691
5,20MAY17:12:28:15,40.04752,-83.06691
5,20MAY17:12:28:17,40.047447,-83.066902
5,20MAY17:12:28:18,40.047375,-83.066895
5,20MAY17:12:28:20,40.047245,-83.06691
5,20MAY17:12:28:21,40.04718,-83.066917
5,20MAY17:12:28:22,40.047085,-83.066933
5,20MAY17:12:28:23,40.046993,-83.066933
5,20MAY17:12:28:24,40.046867,-83.066933
5,20MAY17:12:28:25,40.046741,-83.066917
5,20MAY17:12:28:26,40.046585,-83.066864
5,20MAY17:12:28:28,40.04636,-83.066887
5,20MAY17:12:28:29,40.046234,-83.066879
5,20MAY17:12:28:32,40.045849,-83.066879
5,20MAY17:12:28:34,40.045616,-83.066917
5,20MAY17:12:28:36,40.045361,-83.066925
5,20MAY17:12:28:37,40.045216,-83.066902
5,20MAY17:12:28:38,40.045074,-83.066887
5,20MAY17:12:28:39,40.044952,-83.066895
5,20MAY17:12:28:40,40.044788,-83.066879
5,20MAY17:12:28:41,40.04464,-83.066879
5,20MAY17:12:28:43,40.044365,-83.066917
5,20MAY17:12:28:44,40.044216,-83.066895
5,20MAY17:12:28:45,40.044079,-83.066887
5,20MAY17:12:28:46,40.043934,-83.066872
5,20MAY17:12:28:47,40.043793,-83.066856
5,20MAY17:12:28:48,40.043644,-83.066841
5,20MAY17:12:28:49,40.043503,-83.066833
5,20MAY17:12:28:50,40.043377,-83.066826
5,20MAY17:12:28:51,40.043232,-83.066818
5,20MAY17:12:28:52,40.043068,-83.066795
5,20MAY17:12:28:53,40.042919,-83.066795
5,20MAY17:12:28:54,40.042763,-83.066803
5,20MAY17:12:28:55,40.042625,-83.066795
5,20MAY17:12:28:56,40.042477,-83.066788
5,20MAY17:12:28:57,40.042336,-83.066788
5,20MAY17:12:28:58,40.042206,-83.066795
5,20MAY17:12:28:59,40.042065,-83.066795
5,20MAY17:12:29:00,40.041927,-83.066795
5,20MAY17:12:29:01,40.041809,-83.066803
5,20MAY17:12:29:02,40.041695,-83.066795
5,20MAY17:12:29:03,40.041595,-83.066803
5,20MAY17:12:29:04,40.041504,-83.066811
5,20MAY17:12:29:05,40.041393,-83.066818
5,20MAY17:12:29:06,40.041313,-83.066833
5,20MAY17:12:29:07,40.041225,-83.066872
5,20MAY17:12:29:08,40.041126,-83.066895
5,20MAY17:12:29:09,40.04108,-83.066879
5,20MAY17:12:29:10,40.041023,-83.066872
5,20MAY17:12:29:11,40.04097,-83.066864
5,20MAY17:12:29:12,40.040924,-83.066872
5,20MAY17:12:29:13,40.040901,-83.066895
5,20MAY17:12:29:14,40.040882,-83.066902
5,20MAY17:12:29:15,40.040871,-83.066895
5,20MAY17:12:29:16,40.040859,-83.066895
5,20MAY17:12:29:17,40.040836,-83.066895
5,20MAY17:12:29:18,40.040806,-83.066895
5,20MAY17:12:29:19,40.040806,-83.066879
5,20MAY17:12:29:20,40.040798,-83.066879
5,20MAY17:12:29:21,40.040794,-83.066872
5,20MAY17:12:29:22,40.040791,-83.066864
5,20MAY17:12:29:23,40.040794,-83.066856
5,20MAY17:12:29:24,40.040802,-83.066856
5,20MAY17:12:29:25,40.040806,-83.066849
5,20MAY17:12:29:27,40.040813,-83.066833
5,20MAY17:12:29:28,40.040817,-83.066826
5,20MAY17:12:29:30,40.040821,-83.066795
5,20MAY17:12:29:31,40.040825,-83.06678
5,20MAY17:12:29:32,40.040825,-83.066772
5,20MAY17:12:29:33,40.040825,-83.066757
5,20MAY17:12:29:34,40.040825,-83.06675
5,20MAY17:12:29:35,40.040821,-83.066742
5,20MAY17:12:29:36,40.040825,-83.066734
5,20MAY17:12:29:37,40.040829,-83.066727
5,20MAY17:12:29:39,40.040833,-83.066734
5,20MAY17:12:29:41,40.040836,-83.066734
5,20MAY17:12:29:43,40.04084,-83.066742
5,20MAY17:12:29:45,40.040668,-83.066772
5,20MAY17:12:29:47,40.04047,-83.066772
5,20MAY17:12:29:49,40.040257,-83.066757
5,20MAY17:12:29:51,40.040058,-83.06675
5,20MAY17:12:29:52,40.039974,-83.06675
5,20MAY17:12:29:53,40.039925,-83.066765
5,20MAY17:12:29:54,40.039879,-83.066765
5,20MAY17:12:29:55,40.039822,-83.066742
5,20MAY17:12:29:56,40.039776,-83.066742
5,20MAY17:12:29:57,40.039749,-83.066742
5,20MAY17:12:29:58,40.039715,-83.066742
5,20MAY17:12:29:59,40.0397,-83.06675
5,20MAY17:12:30:00,40.039688,-83.066734
5,20MAY17:12:30:01,40.039673,-83.066734
5,20MAY17:12:30:02,40.039654,-83.066734
5,20MAY17:12:30:03,40.03965,-83.066734
5,20MAY17:12:30:04,40.039646,-83.066734
5,20MAY17:12:30:05,40.03965,-83.066742
5,20MAY17:12:30:06,40.039642,-83.066742
5,20MAY17:12:30:07,40.039631,-83.066742
5,20MAY17:12:30:09,40.039501,-83.066719
5,20MAY17:12:30:10,40.039425,-83.066719
5,20MAY17:12:30:11,40.039337,-83.066742
5,20MAY17:12:30:12,40.03923,-83.066727
5,20MAY17:12:30:13,40.039104,-83.066734
5,20MAY17:12:30:14,40.03899,-83.066711
5,20MAY17:12:30:15,40.03886,-83.066719
5,20MAY17:12:30:16,40.038742,-83.066727
5,20MAY17:12:30:17,40.038616,-83.066719
5,20MAY17:12:30:18,40.038486,-83.066711
5,20MAY17:12:30:20,40.038242,-83.066711
5,20MAY17:12:30:21,40.038109,-83.066704
5,20MAY17:12:30:22,40.037975,-83.066704
5,20MAY17:12:30:23,40.03783,-83.066704
5,20MAY17:12:30:24,40.037689,-83.066696
5,20MAY17:12:30:25,40.037529,-83.066704
5,20MAY17:12:30:27,40.037235,-83.066696
5,20MAY17:12:30:28,40.037102,-83.066711
5,20MAY17:12:30:29,40.036964,-83.066704
5,20MAY17:12:30:30,40.036819,-83.066696
5,20MAY17:12:30:32,40.036545,-83.066689
5,20MAY17:12:30:33,40.036404,-83.066681
5,20MAY17:12:30:34,40.036255,-83.066673
5,20MAY17:12:30:35,40.03611,-83.066673
5,20MAY17:12:30:37,40.035828,-83.066689
5,20MAY17:12:30:38,40.035709,-83.066696
5,20MAY17:12:30:40,40.035408,-83.066673
5,20MAY17:12:30:41,40.035248,-83.066696
5,20MAY17:12:30:42,40.03511,-83.066696
5,20MAY17:12:30:43,40.034966,-83.066696
5,20MAY17:12:30:44,40.034817,-83.066689
5,20MAY17:12:30:45,40.034676,-83.066696
5,20MAY17:12:30:46,40.034527,-83.066689
5,20MAY17:12:30:47,40.034389,-83.066696
5,20MAY17:12:30:48,40.034241,-83.066696
5,20MAY17:12:30:50,40.033974,-83.066704
5,20MAY17:12:30:51,40.033829,-83.066696
5,20MAY17:12:30:52,40.03368,-83.066711
5,20MAY17:12:30:53,40.033546,-83.066719
5,20MAY17:12:30:54,40.033405,-83.066719
5,20MAY17:12:30:55,40.033237,-83.066689
5,20MAY17:12:30:56,40.033089,-83.066673
5,20MAY17:12:30:57,40.032967,-83.066658
5,20MAY17:12:30:59,40.032665,-83.066597
5,20MAY17:12:31:00,40.032524,-83.066551
5,20MAY17:12:31:01,40.032379,-83.066513
5,20MAY17:12:31:02,40.032234,-83.066467
5,20MAY17:12:31:03,40.032085,-83.066414
5,20MAY17:12:31:04,40.031956,-83.066338
5,20MAY17:12:31:05,40.031811,-83.066284
5,20MAY17:12:31:06,40.031651,-83.066238
5,20MAY17:12:31:07,40.031513,-83.066177
5,20MAY17:12:31:08,40.031349,-83.066093
5,20MAY17:12:31:09,40.0312,-83.066002
5,20MAY17:12:31:10,40.031055,-83.065956
5,20MAY17:12:31:12,40.03075,-83.065872
5,20MAY17:12:31:13,40.030605,-83.065826
5,20MAY17:12:31:14,40.030464,-83.065765
5,20MAY17:12:31:15,40.030327,-83.065727
5,20MAY17:12:31:16,40.030205,-83.065674
5,20MAY17:12:31:17,40.030083,-83.065636
5,20MAY17:12:31:19,40.029831,-83.065575
5,20MAY17:12:31:20,40.029747,-83.065536
5,20MAY17:12:31:21,40.029663,-83.065498
5,20MAY17:12:31:23,40.029488,-83.065506
5,20MAY17:12:31:24,40.02943,-83.065506
5,20MAY17:12:31:25,40.029388,-83.065506
5,20MAY17:12:31:26,40.029369,-83.065529
5,20MAY17:12:31:28,40.029327,-83.065529
5,20MAY17:12:31:30,40.029308,-83.065567
5,20MAY17:12:31:32,40.029324,-83.065582
5,20MAY17:12:31:33,40.029339,-83.065598
5,20MAY17:12:31:34,40.02935,-83.065613
5,20MAY17:12:31:35,40.029346,-83.06559
5,20MAY17:12:31:36,40.029346,-83.06559
5,20MAY17:12:31:37,40.02935,-83.06559
5,20MAY17:12:31:38,40.029354,-83.06559
5,20MAY17:12:31:39,40.029358,-83.065582
5,20MAY17:12:31:40,40.029358,-83.065575
5,20MAY17:12:31:41,40.029358,-83.065575
5,20MAY17:12:31:43,40.029358,-83.065567
5,20MAY17:12:31:44,40.029358,-83.065559
5,20MAY17:12:31:45,40.029358,-83.065559
5,20MAY17:12:31:46,40.029354,-83.065559
5,20MAY17:12:31:47,40.029354,-83.065559
5,20MAY17:12:31:48,40.029354,-83.065559
5,20MAY17:12:31:49,40.029354,-83.065559
5,20MAY17:12:31:50,40.029354,-83.065559
5,20MAY17:12:31:51,40.029354,-83.065559
5,20MAY17:12:31:53,40.029354,-83.065559
5,20MAY17:12:31:54,40.029354,-83.065559
5,20MAY17:12:31:55,40.029354,-83.065559
5,20MAY17:12:31:56,40.029354,-83.065559
5,20MAY17:12:31:57,40.029354,-83.065559
5,20MAY17:12:31:58,40.029354,-83.065559
5,20MAY17:12:31:59,40.029354,-83.065559
5,20MAY17:12:32:00,40.029354,-83.065559
5,20MAY17:12:32:02,40.029354,-83.065559
5,20MAY17:12:32:03,40.029354,-83.065559
5,20MAY17:12:32:04,40.029354,-83.065559
5,20MAY17:12:32:05,40.029354,-83.065559
5,20MAY17:12:32:06,40.029354,-83.065559
5,20MAY17:12:32:07,40.029354,-83.065559
5,20MAY17:12:32:08,40.02932,-83.065552
5,20MAY17:12:32:09,40.029236,-83.065529
5,20MAY17:12:32:10,40.029198,-83.065483
5,20MAY17:12:32:11,40.029163,-83.065414
5,20MAY17:12:32:12,40.029144,-83.065292
5,20MAY17:12:32:13,40.029106,-83.065155
5,20MAY17:12:32:14,40.029137,-83.064995
5,20MAY17:12:32:15,40.029133,-83.064842
5,20MAY17:12:32:16,40.029137,-83.06472
5,20MAY17:12:32:17,40.029129,-83.064545
5,20MAY17:12:32:18,40.029118,-83.064384
5,20MAY17:12:32:19,40.02911,-83.064201
5,20MAY17:12:32:21,40.029095,-83.06382
5,20MAY17:12:32:22,40.029079,-83.063644
5,20MAY17:12:32:23,40.029072,-83.063446
5,20MAY17:12:32:24,40.029053,-83.063263
5,20MAY17:12:32:25,40.02903,-83.063065
5,20MAY17:12:32:26,40.029018,-83.06292
5,20MAY17:12:32:27,40.028976,-83.062737
5,20MAY17:12:32:28,40.028946,-83.062584
5,20MAY17:12:32:30,40.028824,-83.062256
5,20MAY17:12:32:32,40.028641,-83.061974
5,20MAY17:12:32:33,40.028534,-83.061852
5,20MAY17:12:32:35,40.028324,-83.061607
5,20MAY17:12:32:36,40.028206,-83.061493
5,20MAY17:12:32:37,40.028065,-83.061386
5,20MAY17:12:32:38,40.027946,-83.061302
5,20MAY17:12:32:39,40.027817,-83.061195
5,20MAY17:12:32:40,40.02771,-83.061096
5,20MAY17:12:32:41,40.027603,-83.060966
5,20MAY17:12:32:42,40.027512,-83.060844
5,20MAY17:12:32:43,40.027416,-83.06073
5,20MAY17:12:32:44,40.027325,-83.060585
5,20MAY17:12:32:45,40.027225,-83.060448
5,20MAY17:12:32:46,40.027134,-83.060387
5,20MAY17:12:32:48,40.026951,-83.060066
5,20MAY17:12:32:49,40.026833,-83.059898
5,20MAY17:12:32:50,40.02673,-83.059769
5,20MAY17:12:32:51,40.02663,-83.059647
5,20MAY17:12:32:52,40.026531,-83.059532
5,20MAY17:12:32:53,40.026443,-83.059395
